394	14
395	20
3954	1
396	11
397	12
398	16
399	10
4	59348
40	1139
400	11
401	8
402	13
403	8
4031	1
404	13
405	17
406	11
407	8
408	13
409	11
41	1102
410	12
411	14
412	11
4122	1
413	12
414	16
415	12
416	12
417	14
4177	1
418	9
419	14
42	1006
420	12
4202	1
421	13
422	12
423	6
424	11
425	8
426	11
427	9
428	9
429	13
43	1067
430	12
431	10
432	14
4325	1
433	15
434	11
4345	1
435	14
436	19
437	13
438	10
439	7
44	1023
440	18
441	14
442	14
4421	1
443	10
444	7
445	9
446	5
447	12
448	13
449	9
45	902
450	7
451	8
452	12
453	12
4533	1
454	7
455	6
456	13
457	8
458	8
459	10
46	952
460	13
461	10
462	6
463	11
4634	1
464	11
4649	1
465	18
466	10
467	17
468	13
469	9
4699	1
47	874
470	10
471	8
472	10
473	8
4733	1
474	7
475	4
476	4
477	14
478	3
479	3
48	906
480	6
481	11
482	5
483	11
484	13
485	8
486	7
487	14
488	6
489	12
49	844
490	8
491	8
492	15
493	8
4937	1
494	12
495	4
496	7
497	11
498	8
499	11
5	40627
50	813
500	9
501	13
502	9
503	9
504	4
505	5
506	8
507	6
508	9
509	4
51	798
510	4
511	6
512	3
513	12
514	8
515	12
5150	1
516	10
517	6
518	5
519	5
52	743
520	5
521	10
522	4
523	5
524	6
525	10
526	4
527	8
528	4
529	9
53	701
530	5
531	4
532	7
533	3
534	7
535	6
536	1
537	6
538	8
539	5
54	703
540	10
541	8
542	2
543	9
544	8
545	4
546	7
547	2
548	10
549	4
55	701
550	10
551	7
552	6
553	5
554	8
555	7
556	5
557	6
558	1
559	5
56	665
560	6
561	2
562	6
563	6
5631	1
564	4
565	5
566	6
567	6
568	7
569	9
57	671
570	5
571	3
572	3
573	2
574	5
575	5
576	6
577	4
578	6
579	5
58	621
580	3
581	5
582	2
583	8
584	5
585	3
586	6
587	5
588	3
589	5
59	657
590	9
591	6
592	2
593	6
594	5
595	10
596	5
597	2
598	4
599	7
6	29331
60	572
600	3
601	3
602	3
603	7
604	6
6045	1
605	4
606	4
607	8
608	4
609	2
61	593
611	6
612	3
613	5
614	6
615	3
616	6
617	5
618	5
619	4
62	606
620	1
621	4
622	4
623	9
624	3
625	4
626	3
627	2
628	3
629	8
63	534
630	4
631	6
632	7
633	6
634	2
635	2
636	2
637	2
638	8
639	6
64	541
640	6
641	3
642	2
643	6
644	2
645	2
646	5
647	7
648	3
649	6
65	523
650	4
651	4
652	2
653	3
654	5
655	6
656	5
657	5
658	4
659	7
66	508
660	5
661	3
662	4
663	4
664	5
665	5
666	5
667	8
668	5
669	6
67	510
670	4
671	6
672	5
673	4
674	5
675	3
676	2
677	2
678	5
679	6
68	532
680	3
681	6
682	2
683	5
684	5
685	4
686	6
687	7
688	1
689	1
69	467
690	5
691	3
692	3
693	4
694	4
695	3
696	8
697	4
698	7
699	5
7	22122
70	476
700	6
701	4
702	5
703	4
704	6
705	5
706	3
707	3
708	3
709	5
71	483
710	8
711	3
712	1
713	4
714	3
715	5
716	3
717	6
718	7
719	3
72	479
720	2
721	4
722	8
723	5
724	4
725	2
726	3
727	5
729	3
73	436
730	6
731	3
732	4
733	4
734	5
735	6
736	1
737	8
738	1
739	6
74	394
740	7
741	5
742	5
743	7
744	3
745	4
746	4
747	3
748	3
749	9
75	409
750	8
751	6
752	7
753	4
754	2
755	4
756	4
759	2
76	432
760	1
761	6
762	6
763	3
764	1
765	3
766	1
767	2
768	3
769	1
77	426
770	1
771	2
772	4
773	4
774	2
776	1
777	1
778	3
779	3
78	381
780	2
781	2
782	1
783	2
784	2
785	1
786	1
787	5
789	3
79	385
790	1
792	5
793	5
795	2
796	5
798	1
799	3
8	16965
80	411
800	1
802	2
803	1
804	3
805	1
806	4
807	2
808	5
809	2
81	375
810	1
811	3
812	3
814	4
815	2
817	4
818	1
819	3
82	401
820	3
821	2
822	1
823	2
824	2
825	1
826	3
827	1
828	1
829	2
83	354
830	2
833	1
834	1
835	2
836	1
837	2
84	375
840	1
841	2
842	2
843	3
844	1
846	5
847	1
848	1
849	3
85	359
850	2
851	1
852	2
853	2
854	1
855	2
856	1
86	340
860	1
861	2
862	2
863	3
864	2
865	1
867	3
868	2
869	1
87	318
871	1
872	3
873	1
874	1
875	3
878	1
879	2
88	328
880	1
882	2
883	3
884	2
886	1
887	2
889	2
89	333
890	1
892	3
894	2
895	1
896	1
897	3
898	1
9	14037
90	331
901	1
903	2
904	1
905	2
906	1
907	3
91	302
910	1
912	1
914	1
916	1
918	1
919	1
92	348
920	1
921	1
922	1
925	5
926	3
927	1
928	1
929	3
93	283
930	1
933	1
934	1
935	2
936	3
937	4
938	1
94	272
940	1
942	2
9442	1
945	2
946	1
947	2
948	1
949	3
95	270
950	1
951	2
953	2
956	3
957	1
958	2
959	1
96	291
960	3
961	4
962	1
963	2
964	1
966	1
967	1
969	2
97	264
971	1
972	1
973	2
974	1
976	1
978	1
98	290
980	1
982	2
984	2
985	1
986	1
989	1
99	272
991	1
992	2
997	2
998	1
