77691	5
10015	69
79278	62
105996	-16
19430	32
192897	53
275651	-20
11454	-40
110523	73
242456	-6
59162	1
299778	2
3394	-34
237296	-9
99351	-88
282000	14
9647	-3
287435	-41
72257	-43
21658	37
267034	23
153291	48
145508	15
217497	5
224083	-30
13054	44
226262	13
168741	-86
1493	-15
198917	23
271792	-31
92631	24
190923	18
199188	45
274392	14
9477	18
28564	4
51798	21
149089	88
145051	91
259231	-64
286443	-7
45287	-9
118127	65
68808	39
114270	-49
230857	-43
177217	-68
48437	-29
186697	14
119283	-84
241229	6
63590	-18
26889	50
94114	51
212385	-72
163918	7
220238	54
207931	-31
222932	37
173107	47
231158	-36
47880	-19
169971	2
11337	84
86642	-24
251554	-6
139057	-7
157016	35
250063	-34
51240	-58
172870	-37
283608	43
109289	2
270415	-36
34837	25
217007	-3
232242	-15
118997	18
233047	-25
40756	-19
202571	49
240730	-30
26276	-10
188439	35
227429	-26
166544	14
217119	56
79040	-43
120910	42
174183	16
211926	48
276210	-15
34771	-21
79291	-60
224274	-51
191744	-32
183225	-19
120625	7
111464	-26
229275	8
278820	-48
96757	51
25321	-11
205886	-22
243285	-41
299384	-6
128710	20
40875	-33
133702	-43
65584	22
96959	-106
90061	-15
168740	-22
268553	4
236608	40
29046	-11
41337	81
79895	-23
243557	1
236539	21
274699	27
47824	5
115877	28
7801	25
56593	65
63934	43
44712	-13
173530	26
235321	33
58962	108
27360	94
40392	27
298969	30
269234	37
14835	-16
185833	-5
118295	-7
275756	17
48245	40
226929	24
229611	6
79201	4
135619	-9
100018	87
13424	45
121437	23
158440	28
124126	-14
73330	-72
126256	-69
215514	-61
163949	-59
111993	75
64121	40
79262	-10
149707	36
103637	4
264205	-61
273045	-19
122776	35
191309	-14
231246	-64
79932	-37
64996	4
241575	4
250257	-5
282105	12
74962	40
70966	-2
73054	0
75578	-38
289309	-19
267967	-61
1813	39
138005	-24
132854	45
62722	-10
142307	17
157463	18
121066	2
11286	36
193682	-56
182498	-10
4620	30
243431	-22
188554	5
228041	64
95895	26
56193	-41
49227	46
219866	-8
220261	10
8056	56
123334	-33
148345	-13
82996	12
40113	40
77895	-3
162390	45
130374	17
195743	32
270839	-44
191197	53
255523	-34
252167	48
166771	-37
269722	-2
299219	51
266651	6
293782	3
23545	9
534	-61
105196	-58
24464	7
113111	71
172320	-60
133893	12
172810	36
225130	-58
130931	45
14423	-1
227721	-31
53161	-2
292417	-31
28012	-18
38768	52
236966	-41
238019	-45
103311	26
96935	7
37527	-45
22881	24
256791	9
111499	24
220229	-62
222411	-1
68209	55
292519	41
205651	7
34169	-36
227728	3
43860	11
299630	-43
76361	-9
9030	-40
76756	-28
186353	-40
223951	-134
21650	25
32789	81
60243	-23
171360	-76
19828	-17
43563	8
93253	-11
39673	37
95760	93
150085	16
13898	-2
187145	-58
89243	-34
65732	21
185477	25
133574	22
261534	-17
205632	14
38058	-28
14060	-2
215336	-77
152044	6
240440	63
31671	0
24336	19
41828	-41
267004	31
139458	30
120654	-11
298826	8
179881	-35
207741	28
227868	21
151326	27
245916	-11
263813	5
264722	6
272255	52
267945	51
206284	-47
1423	-26
9654	33
17017	-21
23932	7
241497	-29
130312	96
33841	16
143922	-42
64477	-59
211152	-29
177952	52
27579	47
284225	-36
25257	-36
44769	31
86142	19
19513	-33
158832	-4
208717	-4
23220	-70
134632	42
125273	10
263989	-22
141341	46
30311	-2
286755	-47
114932	-54
231678	-30
68139	-35
112945	9
11828	-64
180646	-18
60879	56
183718	-3
56180	-27
20525	-62
213568	22
117804	26
232186	-15
283734	25
92113	35
105710	44
125260	-51
37807	-10
174242	-18
45488	-21
40742	-6
201006	2
84631	70
228292	55
5038	-67
107316	-15
234091	24
210852	-33
209632	23
141586	-21
223457	43
15957	-15
112694	39
215420	12
129767	16
279079	80
118876	-2
236343	104
240869	11
289470	53
201366	38
193475	1
203269	-43
237454	2
104530	1
95326	57
141417	-71
247127	92
214311	-120
199642	6
207510	-18
161881	-5
281117	52
244223	-45
84995	-9
38426	-55
272489	-18
131853	-18
23605	38
93353	17
87117	49
58147	48
244528	-59
68671	37
105104	-95
101155	-21
13622	-55
54995	33
101363	-16
110638	-37
27811	-12
174736	-66
152066	18
242950	39
141047	2
27753	-17
246452	8
37060	22
123220	-11
174933	16
184268	30
14338	-7
180923	-2
10143	12
114331	-11
85687	-43
235966	50
175452	42
74899	-30
278287	10
137504	-1
139024	-20
232264	26
31000	-28
216870	-7
90389	66
83475	21
87224	-10
41790	-62
295377	58
174342	-8
145709	35
186584	97
228425	-27
126026	-12
294314	-66
297302	-42
130425	-63
283555	-38
61007	41
71968	-63
81466	-33
200477	-49
274401	-58
116982	-2
185882	-65
232685	-22
20663	-25
270585	-13
199870	-2
216048	-3
156754	-11
198302	49
243952	-43
108357	16
42924	17
181889	22
200139	54
223013	9
256167	-34
29445	-8
285284	-22
36025	45
116789	-30
3691	30
230224	-33
222153	42
192953	-3
97619	-10
293765	-117
123277	-82
153034	-40
65497	-29
66800	16
183586	51
28456	10
34504	-12
56458	-82
20341	-1
116880	-58
10109	-46
13205	22
17105	33
42125	40
111934	-37
167411	-14
99241	-19
256782	37
40125	64
174941	0
143897	-17
172492	-1
150253	40
173373	-44
102956	30
18906	32
177218	-5
17560	56
105490	43
206838	-64
201401	61
86448	-7
91661	15
130016	-13
32091	3
169922	-33
250103	-3
225991	14
181141	19
39984	32
91979	-96
29942	7
37465	16
41629	28
90957	26
217342	61
252534	-19
220969	-8
111094	-54
126290	65
286527	26
47477	57
136605	14
264802	29
12595	-7
278566	-19
79177	33
155198	-6
2588	20
41420	-12
133414	72
280217	-53
172186	53
85143	-69
175827	48
225606	25
237901	-65
17642	1
170868	91
77792	-35
221289	34
175585	28
190148	69
136863	59
139210	-4
284110	49
62349	48
263310	30
105208	18
239564	24
143650	-68
224924	-29
112724	2
106082	53
258348	-50
27915	-26
96783	-53
38683	8
235304	-23
204126	-2
293036	-95
256842	-29
76498	-51
261374	-76
263241	15
123786	-8
85841	-54
227784	39
106318	77
162182	-37
191570	36
242052	48
209387	-63
33374	-19
107588	-67
231518	-36
293115	3
128723	-21
24448	24
70516	14
237467	6
8888	-59
107892	19
26184	15
77172	26
127856	-43
280233	-20
175728	-80
191281	-75
29861	112
232641	-22
204534	-13
257723	-14
75273	-81
231958	-3
169972	-3
195333	-80
92855	20
112440	-83
183350	-42
221212	41
100095	6
149517	12
53395	-21
54782	14
65464	-19
205963	2
213582	8
1704	128
248598	-50
225697	15
180782	23
252717	-7
98451	-33
258451	40
281092	-83
87621	-71
92115	52
271684	15
230295	-17
183325	81
135792	88
34195	-1
73513	-23
168173	31
70863	-37
248647	83
44660	-26
215409	-1
194295	2
196009	-28
261476	35
203973	6
11531	3
46514	12
273744	-29
254199	36
126557	18
90488	23
25846	-84
260016	61
244972	-30
57120	-2
289628	13
221452	48
131111	28
4262	-102
270682	20
242870	12
286054	30
67853	21
217329	-18
55548	75
173058	11
274622	-1
66126	52
108401	18
2661	16
87536	-16
278647	-48
200495	-12
12628	-15
58293	27
117111	44
294911	36
110073	-36
149502	-6
12977	6
78241	3
299680	-60
107458	-68
251469	-14
221241	46
130637	29
184528	40
246275	9
190258	-6
119907	86
41344	-21
152874	15
255781	61
81175	5
14533	13
160423	-57
197068	5
199714	2
290954	55
62941	7
146274	-18
196213	-39
255901	63
88751	62
257150	5
185388	-15
4490	67
120841	15
38741	22
95114	32
245703	5
137121	-51
195543	62
259004	-26
82441	-21
282191	19
176049	58
115221	-32
144486	-9
185662	-21
169494	-26
195952	21
77641	4
176610	-2
27	-56
207560	-18
128158	49
23244	-62
202749	-41
257306	23
96273	-34
21984	-48
173316	79
20072	23
173537	-58
272218	-46
282753	60
125153	55
205597	44
239509	0
207631	-31
191783	26
84700	53
50459	41
220973	-61
165603	-96
56292	-19
235621	81
202477	7
206960	21
186316	-47
186794	-49
98738	-1
97970	20
136232	-5
175463	7
193418	45
152543	-7
81106	21
73430	-31
106952	34
236241	35
10544	47
246632	-26
180826	-9
133912	19
37380	54
186994	3
62917	7
280140	-65
246295	19
30049	-16
147350	-20
40401	-22
158033	8
216168	9
61474	54
159998	4
288707	36
210475	2
257957	-42
272337	14
282040	-38
258123	-71
25090	65
48771	2
191190	-58
221824	58
254022	8
173958	-63
227601	74
178359	-61
253857	-1
115205	-13
88997	-7
46874	6
149378	-9
121046	-60
275910	-26
293389	42
230142	-60
101667	34
270324	-49
18367	-32
98167	85
162842	-27
90111	-58
19827	-39
121519	37
97772	-5
169224	-29
275473	-1
162717	1
191663	15
122070	-37
64127	35
33387	-8
74187	-32
259225	30
10256	-20
288990	50
220306	-19
70168	19
56803	-18
71415	-1
262834	-76
128719	-85
167746	37
27042	80
101660	18
210317	-6
59380	9
127333	20
74928	-13
296361	-69
197015	17
124029	2
11391	107
252848	33
48166	95
2842	-32
35166	-81
143822	-15
249605	-22
232731	26
269614	62
28764	1
277084	29
100819	25
138741	-12
280845	-13
246201	-2
222349	-1
254790	26
64662	-25
174994	-27
46524	-43
192586	9
40039	-55
256446	-37
295432	-37
16904	67
150611	18
183618	-27
207506	8
25023	8
159503	-43
254969	31
41705	35
169325	-45
82287	44
83933	29
293430	-22
287392	29
288962	44
192094	-33
148394	-1
154473	61
159803	-12
175329	-37
83720	56
210382	24
238414	-24
149937	-10
7056	116
254858	-9
95879	35
260981	41
299718	-37
65662	11
245989	21
16888	45
212637	29
51502	-17
235119	-55
137492	-8
103251	22
91961	-13
273996	1
90513	70
30129	-38
10093	53
117823	8
273397	24
177048	27
184536	8
213515	-9
83499	-5
215870	-34
244255	-1
278057	-43
200180	-57
230362	-1
25225	26
152431	8
214399	21
171551	36
100195	41
19957	31
15591	20
159993	-36
82557	104
248330	-18
250727	-21
188632	22
292217	40
178607	58
101531	16
174102	-81
181399	29
135096	36
74736	-61
52063	-46
195652	-20
239370	-70
239674	-41
42205	-3
222233	32
146970	-11
197597	-40
92752	-27
269945	42
282982	-46
111015	1
208116	16
142285	20
295363	20
12624	11
95161	5
247888	-67
216239	-38
281233	-86
259019	-51
94217	-26
247753	-121
90422	-13
180711	-27
17189	-47
66463	47
284476	-15
223133	68
50290	-66
92460	-30
193280	72
271245	18
156013	-53
226593	-25
32463	-46
92044	-5
209185	-36
246979	-21
39075	41
205409	-9
37344	-12
57350	-4
83834	-81
87504	-47
141292	13
115716	27
143554	9
229771	78
122979	37
13229	-20
1436	-43
252057	-46
54648	6
171644	6
293440	37
16913	-53
223885	16
268170	89
112534	28
258806	-21
10901	-81
293759	-16
120713	-2
212274	-37
216031	14
80024	2
88685	14
2769	0
121573	24
17476	15
78946	-39
182639	30
49439	9
54710	-19
287024	20
246637	-36
241086	-73
44003	21
67932	-14
130816	64
88091	45
177983	5
122523	-17
14169	-38
35342	-56
86624	-8
61560	-30
117911	35
16070	-5
261686	45
17302	-36
137382	-4
214511	-50
264103	47
62733	-28
106293	-81
270809	-73
146234	-6
198891	6
121759	41
134968	16
154723	-60
62977	-14
59554	-15
104917	-23
70972	-26
181806	-25
125799	-20
141397	-55
25042	4
128452	6
277535	48
63904	-32
273970	-40
220679	39
257311	7
294770	-18
124406	-55
154263	33
170483	-47
6637	-1
95261	-36
295678	39
216205	56
215627	49
17884	-33
19660	51
298965	-4
288345	21
153844	72
44826	33
213614	-8
3297	3
124195	7
174387	20
49791	124
158114	37
87177	52
102859	65
189196	43
100355	20
291995	-26
277197	34
127661	-61
223617	-9
56934	43
4342	-53
10461	94
263828	37
114199	33
133501	-29
49275	-72
57473	14
181987	-58
240973	63
292243	-5
79258	-2
285485	57
141192	50
62318	44
45754	74
111833	-22
248251	26
238915	-40
292549	-9
167071	23
265151	-59
276843	23
40780	4
34862	-134
42085	-38
181323	-5
257863	-66
5250	-22
1714	-33
77587	39
87785	62
176374	-29
253617	-30
171833	-81
293179	52
229225	6
262489	12
142655	5
146161	22
52703	29
255567	-10
284524	-8
154753	-48
172475	15
219717	-34
132493	-11
85439	45
165949	-20
285909	13
204373	31
14264	8
167301	-70
166596	-62
157162	48
50717	55
116133	17
59113	51
173957	40
150545	-63
81859	-4
10170	-10
251126	1
16426	-22
245059	-61
177161	-11
26853	-3
130996	45
121834	-1
271566	24
260670	-15
259063	-31
254050	11
44595	-25
57733	-14
134783	0
72872	-48
50552	-16
82238	-23
220326	-31
85850	-34
203781	-32
36451	39
64255	-32
20307	-11
212514	95
255780	-28
232318	68
244177	8
228610	-25
240654	-52
281250	18
44080	-15
31535	-71
96737	-13
59275	9
168620	15
224825	-91
272022	44
29219	-65
59556	41
50316	58
53275	0
21819	39
239935	-12
157165	1
37626	57
270993	38
120648	-32
154388	13
19007	-33
79186	1
174651	45
201482	54
203366	79
235176	7
203505	31
211125	-17
258636	-52
110897	-38
241850	10
129683	26
130220	2
25306	69
242416	1
213745	16
13020	53
221940	50
269156	23
128033	20
275666	85
268694	-33
60919	-93
132741	23
194595	-30
155147	-10
136106	4
112432	23
255889	-34
267561	23
165722	84
130680	-41
82152	-13
154180	11
181581	29
78271	26
114316	38
151484	48
189793	21
183480	-54
66271	55
206650	-44
39367	-21
263998	-29
83745	-34
121342	121
47812	-12
41502	-1
153649	-23
124746	54
271935	-1
266796	-15
256732	-75
64069	69
165852	54
30421	47
55168	5
66857	-52
70342	-55
47909	20
57078	17
103850	32
290439	-35
89154	5
110184	-23
166531	53
179922	41
193350	-43
26886	-12
22922	-4
248410	-50
150620	-28
261701	-9
19385	-39
217542	-54
109247	-9
154775	25
277751	22
283656	20
105389	-19
77894	1
154891	-22
136716	18
19779	-19
80399	-28
207614	-13
22995	27
82873	-47
127635	22
74650	-58
16893	-67
211956	-20
13940	41
17543	-5
92243	38
34937	-25
54182	44
214789	-15
95739	34
299451	-66
85059	-44
84438	-55
2073	-77
15937	-49
166520	-6
124845	-8
195693	-71
189689	-25
98305	60
108328	34
211602	31
256235	9
24636	78
216516	98
43028	40
127112	2
122761	29
184586	11
219465	18
45708	-3
144049	-60
40141	0
51211	21
225651	31
13191	18
255171	25
112616	52
42990	64
72454	20
197878	-40
274151	24
236577	-32
145741	-20
105803	6
117548	45
75756	100
198930	-21
207517	-47
61524	-4
101298	17
174112	39
284703	13
188200	-20
24158	8
31350	23
257718	-37
180006	-19
251593	-60
185127	-28
260483	-24
272250	-49
148822	16
291271	-22
168215	62
256871	-47
45327	8
133793	20
86846	-13
131650	29
246434	-2
290285	-16
115780	-4
134233	-44
125943	-7
77410	-43
147692	-2
249677	31
253449	-77
163470	31
189088	-9
179383	-42
226572	-52
18151	-31
55466	6
147744	-24
46896	-34
107012	8
108681	47
61783	-101
21170	-70
63813	-38
136930	-47
21396	-37
90381	38
182195	8
146657	-9
190765	29
269778	23
105680	-32
183610	4
218975	-16
241777	7
236847	-17
278085	17
175958	-51
160368	15
10281	91
46702	-20
152586	-67
63234	-30
273626	15
120266	-4
3639	74
297022	13
287462	48
212224	-17
144014	-24
9691	11
89423	71
100864	-41
192357	6
276462	-14
197802	31
209154	-3
249604	-85
120530	56
213756	-63
177835	12
54935	-88
123544	20
93942	-88
227727	45
282265	7
198091	-22
283831	28
164427	41
48147	-11
151033	-77
102742	-31
274448	-33
9206	12
146284	-22
115658	-36
171680	-25
141641	-49
130702	31
194849	15
41194	23
165659	21
103652	1
60917	-5
88492	20
151891	-14
199400	-28
202797	-72
241226	24
110158	21
126715	32
51844	-54
232102	39
80128	4
206198	56
225593	-46
229785	-2
239091	-4
138990	-19
152513	10
2358	-64
135187	14
189580	-24
278377	42
238701	40
93311	9
35088	20
66712	-28
50612	70
115784	6
85839	-22
262973	5
139629	87
56273	-20
186107	-2
2125	-36
213808	-62
183951	30
137238	-78
155413	23
272831	-5
152999	15
294954	-38
63393	18
31344	-22
166774	16
180342	-51
204222	-57
41679	-18
194467	-10
271249	-66
231424	55
248988	-16
226591	1
43711	21
47393	-13
185706	73
11297	6
256280	-45
2530	-21
84436	65
103708	-4
128034	-29
149186	3
187250	-20
270148	62
28319	4
140732	-4
117476	-17
127663	52
175401	1
50758	13
1885	-19
104592	31
238578	47
146637	-23
166276	-22
239235	76
268883	-60
164701	68
59616	-15
277969	-27
276917	42
266792	73
276844	-44
254898	11
264491	-83
285228	-6
285086	-49
190109	-10
241512	-46
246068	21
191375	-71
295493	-12
122899	26
249934	-7
1559	-7
3938	-61
21140	-12
146491	-6
249691	74
273988	-7
289146	-72
268481	-4
92539	44
173003	-34
291863	-43
269551	51
80111	58
77227	-86
72279	-18
48735	23
92788	-8
147096	4
74439	-72
10403	-30
177151	-48
291483	-61
134885	-50
148307	-46
898	40
12999	0
34298	-27
88392	29
286048	-33
295614	39
170886	44
197181	3
166070	-33
144859	-56
205584	-2
219519	6
231382	-6
200921	18
41928	-23
52242	35
235192	-63
186827	1
198697	0
135546	11
37702	-4
58405	-23
157531	-32
267805	-28
170156	47
86167	-40
64391	-13
117572	-7
158383	-2
73936	22
106045	28
48276	-12
221314	-29
137923	37
65039	28
296283	-22
151829	57
192443	-22
110516	-36
151924	75
163315	-35
230477	21
2691	42
88647	46
296402	-2
9550	-12
242491	83
275046	-15
272574	35
17155	8
175294	29
226912	-1
117114	-10
265466	8
133326	-38
286383	-75
234872	79
77834	-17
232834	-25
279467	-4
250606	30
201331	20
22566	-36
67435	-62
64108	83
106785	-4
68406	-17
113134	46
293073	110
27260	0
79693	47
278127	-38
130214	1
30015	15
291840	51
256125	73
79888	-9
124759	16
40982	10
161703	-6
171132	26
150073	69
288745	69
7696	-64
21721	-12
81655	-10
33852	63
70132	-16
89549	44
188191	74
38035	17
60951	-16
185559	55
140218	88
283628	-28
212835	-25
284660	-12
223014	68
35943	32
269535	-20
42579	-50
177250	-9
13318	70
58168	64
100519	30
112623	19
26074	-1
226342	-10
168254	19
196431	-33
61140	14
206748	-3
40672	-23
120686	49
224391	38
101818	31
172885	-38
185220	19
38165	6
138365	28
232056	-39
233455	-9
230840	22
250657	0
266100	21
111314	-52
54006	23
78324	50
257531	-11
155182	-1
287692	45
66922	29
39906	-3
14943	-26
42475	9
26266	31
58524	80
103066	-80
154496	5
299429	103
53868	46
89761	14
57190	-49
141221	41
34230	7
210547	-20
102167	26
42841	77
228086	37
37878	15
168200	-21
171288	-21
205114	-37
252207	36
251247	0
291463	-58
202534	42
57936	-55
121741	-30
264842	-42
98939	100
57917	-24
216408	27
86227	38
111403	-63
24659	26
294718	33
26775	17
248949	-5
126193	-34
94775	13
119728	-107
188238	-14
268652	-20
266155	-19
292068	-46
21011	31
238464	71
34760	25
17662	51
88234	1
259603	40
151417	-13
93728	-14
130209	68
173133	-80
250826	2
202760	-60
44606	56
285990	-1
90680	32
240204	23
94630	-5
81842	23
48409	-1
2571	-70
44900	30
117082	-78
55293	49
286677	12
36851	19
92657	23
76982	-9
43905	-45
161789	34
161423	129
235143	136
58982	-46
172394	52
230311	22
23203	-14
165058	-45
117752	-59
283591	-20
156076	10
40384	17
213910	2
150039	49
106801	-48
161419	-42
190672	7
43943	-25
250879	-71
176308	-18
243720	-19
100386	68
193706	-23
287143	5
139666	30
92897	26
106584	18
227552	9
92683	-46
240467	31
1809	56
292081	-24
3588	-13
259312	30
225496	36
41864	-92
159232	-24
42520	-10
23186	15
70294	76
143693	-27
32386	18
183033	-4
1971	-70
194581	-36
299287	33
278208	64
263529	48
283154	77
34084	-71
6994	-124
102896	5
248262	83
280863	63
171997	-10
160443	-22
42519	20
299423	16
290457	27
137503	16
141515	27
212246	13
96035	-59
23422	137
86168	44
64779	37
237472	62
106277	-76
188298	60
247672	17
147703	-63
279047	49
129955	-11
243979	20
83444	113
69426	-1
290959	23
135825	10
297257	-85
251527	-41
253917	-62
51693	-29
158229	-46
236104	33
202422	21
177428	19
175944	0
59103	-50
254143	70
187141	-5
131607	-7
265496	-49
185227	52
10987	45
186784	-16
11795	7
111391	-25
274624	-13
215587	1
176619	-14
242527	-5
4646	71
34263	-13
222433	66
208689	23
276737	47
225461	-5
184670	0
209000	68
43858	30
292191	55
140675	8
23567	30
175458	-10
31577	-57
268531	-8
133862	52
60542	5
211578	-20
278269	5
154092	-73
10127	-18
270286	-21
15085	-4
34629	11
167365	18
3225	-27
130199	11
117049	38
277504	-54
31827	-20
1379	3
37549	44
10210	-29
29451	7
156582	19
89972	-48
182648	-94
65310	17
74213	-11
156291	1
208732	-86
297185	-52
207091	54
274057	25
18130	-5
148924	-63
121870	-49
145175	0
286944	-61
142023	22
246108	49
214087	-32
99759	-37
236195	-34
151114	-38
58219	39
108050	16
147925	-24
32512	-12
88305	-86
178409	27
191015	12
216882	-20
296255	-12
221430	-37
